Time,Forces,Platform Position
254104555.0,1.14,0.0
254105152.0,1.14,0.0
254105750.0,1.14,0.0
254106347.0,1.14,0.0
254106944.0,1.24,0.0
254107542.0,1.24,0.0
254108139.0,1.24,0.0
254108736.0,1.24,0.0
254109334.0,1.24,0.0
254109931.0,1.47,0.0
254110529.0,1.47,0.0
254111126.0,1.47,0.0
254111723.0,1.47,0.0
254112321.0,1.47,0.0
254112918.0,1.47,0.0
254113515.0,1.46,0.0
254114113.0,1.46,0.0
254114710.0,1.46,0.0
254115308.0,1.46,0.0
254115905.0,1.46,0.0
254116502.0,1.44,0.0
254117100.0,1.44,0.0
254117697.0,1.44,0.0
254118295.0,1.44,0.0
254118892.0,1.44,0.0
254119489.0,1.39,0.0
254120087.0,1.39,0.0
254120684.0,1.39,0.0
254121281.0,1.39,0.0
254121879.0,1.39,0.0
254122476.0,1.3,0.0
254123074.0,1.3,0.0
254123671.0,1.3,0.0
254124268.0,1.3,0.0
254124866.0,1.3,0.0
254125463.0,1.38,0.0
254126060.0,1.38,0.0
254126658.0,1.38,0.0
254127255.0,1.38,0.0
254127853.0,1.38,0.0
254128450.0,1.38,0.0
254129048.0,1.39,0.0
254129645.0,1.39,0.0
254130242.0,1.39,0.0
254130840.0,1.39,0.0
254131437.0,1.39,0.0
254132035.0,1.24,0.0
254132632.0,1.24,0.0
254133229.0,1.24,0.0
254133827.0,1.24,0.0
254134424.0,1.24,0.0
254135021.0,1.3,0.0
254135619.0,1.3,0.0
254136216.0,1.3,0.0
254136814.0,1.3,0.0
254137411.0,1.3,0.0
254138009.0,1.44,0.0
254138606.0,1.44,0.0
254139203.0,1.44,0.0
254139801.0,1.44,0.0
254140398.0,1.44,0.0
254140996.0,1.44,0.0
254141593.0,1.43,0.0
254142190.0,1.43,0.0
254142788.0,1.43,0.0
254143385.0,1.43,0.0
254143983.0,1.43,0.0
254144580.0,1.46,0.0
254145177.0,1.46,0.0
254145775.0,1.46,0.0
254146372.0,1.46,0.0
254146970.0,1.46,0.0
254147567.0,1.46,0.0
254148164.0,1.45,0.0
254148762.0,1.46,0.0
254149359.0,1.45,0.0
254149956.0,1.46,0.0
254150554.0,1.39,0.0
254151151.0,1.39,0.0
254151748.0,1.39,0.0
