Time,Forces,Platform Position
27032676.0,1.83,0.0
27033273.0,1.84,0.0
27033870.0,1.84,0.0
27034468.0,1.84,0.0
27035065.0,1.84,0.0
27035662.0,1.84,0.0
27036260.0,1.84,0.0
27036857.0,1.76,0.0
27037454.0,1.76,0.0
27038052.0,1.76,0.0
27038649.0,1.76,0.0
27039247.0,1.76,0.0
27039844.0,1.84,0.0
27040441.0,1.84,0.0
27041039.0,1.84,0.0
27041636.0,1.84,0.0
27042233.0,1.84,0.0
27042831.0,1.91,0.0
27043428.0,1.91,0.0
27044025.0,1.91,0.0
27044623.0,1.91,0.0
27045220.0,1.91,0.0
27045818.0,1.85,0.0
27046415.0,1.85,0.0
27047013.0,1.85,0.0
27047610.0,1.85,0.0
27048207.0,1.85,0.0
27048805.0,1.75,0.0
27049402.0,1.75,0.0
27049999.0,1.75,0.0
27050597.0,1.75,0.0
27051194.0,1.75,0.0
27051791.0,1.75,0.0
27052389.0,1.82,0.0
27052986.0,1.82,0.0
27053583.0,1.82,0.0
27054181.0,1.82,0.0
27054778.0,1.82,0.0
27055376.0,1.96,0.0
27055973.0,1.96,0.0
27056570.0,1.96,0.0
27057168.0,1.96,0.0
27057765.0,1.96,0.0
27058362.0,1.8,0.0
27058960.0,1.8,0.0
27059557.0,1.8,0.0
27060155.0,1.8,0.0
27060752.0,1.8,0.0
27061349.0,1.71,0.0
27061947.0,1.71,0.0
27062544.0,1.71,0.0
27063142.0,1.71,0.0
27063739.0,1.71,0.0
27064336.0,1.71,0.0
27064934.0,1.75,0.0
27065531.0,1.75,0.0
27066128.0,1.75,0.0
27066726.0,1.75,0.0
27067323.0,1.75,0.0
27067921.0,1.82,0.0
27068518.0,1.82,0.0
27069115.0,1.82,0.0
27069713.0,1.82,0.0
27070310.0,1.82,0.0
27070907.0,1.85,0.0
27071505.0,1.85,0.0
27072102.0,1.85,0.0
27072699.0,1.85,0.0
27073297.0,1.85,0.0
27073894.0,1.77,0.0
27074491.0,1.77,0.0
27075089.0,1.77,0.0
27075686.0,1.77,0.0
27076284.0,1.77,0.0
27076881.0,1.76,0.0
27077478.0,1.76,0.0
27078076.0,1.76,0.0
27078673.0,1.76,0.0
27079270.0,1.76,0.0
27079868.0,1.76,0.0
27080465.0,1.75,0.0
27081062.0,1.74,0.0
27081660.0,1.75,0.0
27082257.0,1.74,0.0
27082854.0,1.75,0.0
27083452.0,1.87,0.0
27084049.0,1.87,0.0
27084646.0,1.87,0.0
27085244.0,1.87,0.0
27085841.0,1.87,0.0
27086438.0,1.88,0.0
27087036.0,1.88,0.0
27087633.0,1.88,0.0
27088231.0,1.88,0.0
27088828.0,1.88,0.0
27089425.0,1.87,0.0
27090023.0,1.87,0.0
27090620.0,1.87,0.0
27091217.0,1.87,0.0
27091815.0,1.87,0.0
27092412.0,1.87,0.0
27093010.0,1.84,0.0
27093607.0,1.84,0.0
27094204.0,1.84,0.0
27094802.0,1.84,0.0
27095399.0,1.84,0.0
27095996.0,1.71,0.0
27096594.0,1.71,0.0
27097191.0,1.71,0.0
27097788.0,1.71,0.0
27098386.0,1.71,0.0
27098983.0,1.72,0.0
27099581.0,1.73,0.0
27100178.0,1.72,0.0
27100775.0,1.73,0.0
27101373.0,1.72,0.0
27101970.0,1.75,0.0
27102567.0,1.75,0.0
27103165.0,1.75,0.0
27103762.0,1.75,0.0
27104359.0,1.75,0.0
27104957.0,1.62,0.0
27105554.0,1.62,0.0
27106152.0,1.62,0.0
27106749.0,1.62,0.0
27107346.0,1.62,0.0
27107944.0,1.62,0.0
27108541.0,1.62,0.0
27109138.0,1.62,0.0
27109736.0,1.62,0.0
27110333.0,1.62,0.0
27110930.0,1.62,0.0
27111528.0,1.67,0.0
27112125.0,1.67,0.0
27112723.0,1.67,0.0
27113320.0,1.67,0.0
27113917.0,1.67,0.0
27114515.0,1.74,0.0
27115112.0,1.74,0.0
27115709.0,1.74,0.0
27116307.0,1.74,0.0
27116904.0,1.74,0.0
27117501.0,1.73,0.0
27118099.0,1.73,0.0
27118696.0,1.73,0.0
27119294.0,1.73,0.0
27119891.0,1.73,0.0
27120488.0,1.73,0.0
27121086.0,1.82,0.0
27121683.0,1.81,0.0
27122281.0,1.82,0.0
27122878.0,1.81,0.0
27123475.0,1.82,0.0
27124073.0,1.81,0.0
27124670.0,1.81,0.0
27125267.0,1.81,0.0
27125865.0,1.81,0.0
27126462.0,1.81,0.0
27127060.0,1.78,0.0
27127657.0,1.78,0.0
27128254.0,1.78,0.0
27128852.0,1.78,0.0
27129449.0,1.78,0.0
27130046.0,1.88,0.0
27130644.0,1.88,0.0
