Time,Forces,Platform Position
405958821.0,1.47,-0.03
406020961.0,1.38,-0.03
406098039.0,1.28,-0.03
406098636.0,1.28,-0.03
406099234.0,1.28,-0.03
406099831.0,1.28,-0.03
406100429.0,1.28,-0.03
406101026.0,1.32,-0.03
406101624.0,1.31,-0.03
406102221.0,1.32,-0.03
406102819.0,1.31,-0.03
406103416.0,1.32,-0.03
406104014.0,1.45,-0.03
406104611.0,1.45,-0.03
406105209.0,1.45,-0.03
406105806.0,1.45,-0.03
406106404.0,1.45,-0.03
406107002.0,1.4,-0.03
406107599.0,1.4,-0.03
406108196.0,1.4,-0.03
406108794.0,1.4,-0.03
406109391.0,1.4,-0.03
406109989.0,1.41,-0.03
406110586.0,1.41,-0.03
406111184.0,1.41,-0.03
406111781.0,1.41,-0.03
406112379.0,1.41,-0.03
406112976.0,1.41,-0.03
406113574.0,1.53,-0.03
406114171.0,1.53,-0.03
406114769.0,1.53,-0.03
406115366.0,1.53,-0.03
406115964.0,1.53,-0.03
406116561.0,1.47,-0.03
406117159.0,1.47,-0.03
406117756.0,1.47,-0.03
406118354.0,1.47,-0.03
406118951.0,1.47,-0.03
406119549.0,1.3,-0.03
406120146.0,1.3,-0.03
406120744.0,1.3,-0.03
406121341.0,1.3,-0.03
406121939.0,1.3,-0.03
406122536.0,1.28,-0.03
406123134.0,1.28,-0.03
406123732.0,1.28,-0.03
406124329.0,1.28,-0.03
406124926.0,1.28,-0.03
406125524.0,1.28,-0.03
406126121.0,1.2,-0.03
406126719.0,1.2,-0.03
406127316.0,1.2,-0.03
406127914.0,1.2,-0.03
406128511.0,1.2,-0.03
406129109.0,1.24,-0.03
406129706.0,1.25,-0.03
406130304.0,1.24,-0.03
406130901.0,1.25,-0.03
406131499.0,1.24,-0.03
406132096.0,1.5,-0.03
406132694.0,1.5,-0.03
406133291.0,1.5,-0.03
406133888.0,1.5,-0.03
406134486.0,1.5,-0.03
406135083.0,1.45,-0.03
406135681.0,1.45,-0.03
406136278.0,1.45,-0.03
406136876.0,1.45,-0.03
406137473.0,1.45,-0.03
406138071.0,1.22,-0.03
406138668.0,1.22,-0.03
406139266.0,1.22,-0.03
406139863.0,1.22,-0.03
406140461.0,1.22,-0.03
406141059.0,1.22,-0.03
406141656.0,1.18,-0.03
406142254.0,1.18,-0.03
406142851.0,1.18,-0.03
406143449.0,1.18,-0.03
406144046.0,1.18,-0.03
406144644.0,1.22,-0.03
406145241.0,1.22,-0.03
406145839.0,1.22,-0.03
406146436.0,1.22,-0.03
406147034.0,1.22,-0.03
406147631.0,1.3,-0.03
406148229.0,1.3,-0.03
406148826.0,1.3,-0.03
406149424.0,1.3,-0.03
406150021.0,1.3,-0.03
406150619.0,1.31,-0.03
406151216.0,1.31,-0.03
406151814.0,1.31,-0.03
406152411.0,1.31,-0.03
406153009.0,1.31,-0.03
406153606.0,1.31,-0.03
406154204.0,1.31,-0.03
406154801.0,1.32,-0.03
406155399.0,1.31,-0.03
406155996.0,1.32,-0.03
406156594.0,1.31,-0.03
406157191.0,1.4,-0.03
406157789.0,1.4,-0.03
406158386.0,1.4,-0.03
406158984.0,1.4,-0.03
406159581.0,1.4,-0.03
406160178.0,1.42,-0.03
406160776.0,1.42,-0.03
406161373.0,1.42,-0.03
406161971.0,1.42,-0.03
406162569.0,1.42,-0.03
406163166.0,1.43,-0.03
406163763.0,1.43,-0.03
406164361.0,1.43,-0.03
406164958.0,1.43,-0.03
406165556.0,1.43,-0.03
406166153.0,1.43,-0.03
406166751.0,1.43,-0.03
406167348.0,1.43,-0.03
406167946.0,1.43,-0.03
406168543.0,1.43,-0.03
406169141.0,1.43,-0.03
406169738.0,1.46,-0.03
406170336.0,1.46,-0.03
406170933.0,1.46,-0.03
406171531.0,1.46,-0.03
406172128.0,1.46,-0.03
406172726.0,1.23,-0.03
406173323.0,1.23,-0.03
406173921.0,1.23,-0.03
406174518.0,1.23,-0.03
406175116.0,1.23,-0.03
406175713.0,1.35,-0.03
406176311.0,1.35,-0.03
406176908.0,1.35,-0.03
406177506.0,1.35,-0.03
406178103.0,1.35,-0.03
406178700.0,1.41,-0.03
406179298.0,1.41,-0.03
406179895.0,1.41,-0.03
406180493.0,1.41,-0.03
406181090.0,1.41,-0.03
406181688.0,1.41,-0.03
406182285.0,1.36,-0.03
406182883.0,1.36,-0.03
406183480.0,1.36,-0.03
406184078.0,1.36,-0.03
406184675.0,1.36,-0.03
406185273.0,1.34,-0.03
406185870.0,1.35,-0.03
406186468.0,1.34,-0.03
406187065.0,1.35,-0.03
406187662.0,1.34,-0.03
406188260.0,1.31,-0.03
406188857.0,1.31,-0.03
406189455.0,1.31,-0.03
406190052.0,1.31,-0.03
406190650.0,1.31,-0.03
406191247.0,1.36,-0.03
406191845.0,1.36,-0.03
406192442.0,1.36,-0.03
406193040.0,1.36,-0.03
406193637.0,1.36,-0.03
406194235.0,1.45,-0.03
406194832.0,1.45,-0.03
406195430.0,1.45,-0.03
406196027.0,1.45,-0.03
406196625.0,1.45,-0.03
406197222.0,1.45,-0.03
406197820.0,1.32,-0.03
406198417.0,1.32,-0.03
406199015.0,1.32,-0.03
406199612.0,1.32,-0.03
406200210.0,1.32,-0.03
406200807.0,1.27,-0.03
406201405.0,1.27,-0.03
406202002.0,1.27,-0.03
406202600.0,1.27,-0.03
406203197.0,1.27,-0.03
406203795.0,1.49,-0.03
406204392.0,1.49,-0.03
406204990.0,1.49,-0.03
406205587.0,1.49,-0.03
406206185.0,1.49,-0.03
406206782.0,1.55,-0.03
406207380.0,1.55,-0.03
406207977.0,1.55,-0.03
406208575.0,1.55,-0.03
406209172.0,1.55,-0.03
406209770.0,1.55,-0.03
406210367.0,1.59,-0.03
406210965.0,1.59,-0.03
406211562.0,1.59,-0.03
406212160.0,1.59,-0.03
406212757.0,1.59,-0.03
406213355.0,1.47,-0.03
406213952.0,1.47,-0.03
406214550.0,1.47,-0.03
406215147.0,1.47,-0.03
406215745.0,1.47,-0.03
406216342.0,1.25,-0.03
406216940.0,1.25,-0.03
406217537.0,1.25,-0.03
406218135.0,1.25,-0.03
406218732.0,1.25,-0.03
406219330.0,1.3,-0.03
406219927.0,1.3,-0.03
406220525.0,1.3,-0.03
406221123.0,1.3,-0.03
406221720.0,1.3,-0.03
406222318.0,1.36,-0.03
406222915.0,1.36,-0.03
406223512.0,1.36,-0.03
406224110.0,1.36,-0.03
406224708.0,1.36,-0.03
406225305.0,1.36,-0.03
406225902.0,1.36,-0.03
406226500.0,1.36,-0.03
406227097.0,1.36,-0.03
406227695.0,1.36,-0.03
406228292.0,1.36,-0.03
406228890.0,1.31,-0.03
406229487.0,1.31,-0.03
406230085.0,1.31,-0.03
406230682.0,1.31,-0.03
406231280.0,1.31,-0.03
406231877.0,1.22,-0.03
406232475.0,1.23,-0.03
406233072.0,1.22,-0.03
406233670.0,1.23,-0.03
406234267.0,1.22,-0.03
406234865.0,1.28,-0.03
406235462.0,1.28,-0.03
406236060.0,1.28,-0.03
406236657.0,1.28,-0.03
406237255.0,1.28,-0.03
406237852.0,1.28,-0.03
406238450.0,1.23,-0.03
406239047.0,1.23,-0.03
406239645.0,1.23,-0.03
406240242.0,1.23,-0.03
406240840.0,1.23,-0.03
406241437.0,1.23,-0.03
406242035.0,1.24,-0.03
406242632.0,1.23,-0.03
406243230.0,1.24,-0.03
406243827.0,1.23,-0.03
406244425.0,1.36,-0.03
406245023.0,1.36,-0.03
406245620.0,1.36,-0.03
406246217.0,1.36,-0.03
406246815.0,1.36,-0.03
406247412.0,1.22,-0.03
406248010.0,1.22,-0.03
406248608.0,1.22,-0.03
406249205.0,1.22,-0.03
406249802.0,1.22,-0.03
406250400.0,1.28,-0.03
406250997.0,1.28,-0.03
406251595.0,1.28,-0.03
406252192.0,1.28,-0.03
406252790.0,1.28,-0.03
406253387.0,1.28,-0.03
406253985.0,1.35,-0.03
406254582.0,1.35,-0.03
406255180.0,1.35,-0.03
406255777.0,1.35,-0.03
406256375.0,1.35,-0.03
406256972.0,1.44,-0.03
406257570.0,1.44,-0.03
406258167.0,1.44,-0.03
406258765.0,1.44,-0.03
406259362.0,1.44,-0.03
406259960.0,1.54,-0.03
406260557.0,1.54,-0.03
406261155.0,1.54,-0.03
406261752.0,1.54,-0.03
406262350.0,1.54,-0.03
406262947.0,1.62,-0.03
406263545.0,1.62,-0.03
406264142.0,1.62,-0.03
406264740.0,1.62,-0.03
406265337.0,1.62,-0.03
406265935.0,1.62,-0.03
406266532.0,1.6,-0.03
406267130.0,1.6,-0.03
406267727.0,1.6,-0.03
406268325.0,1.6,-0.03
406268923.0,1.6,-0.03
406269520.0,1.45,-0.03
406270117.0,1.45,-0.03
406270715.0,1.45,-0.03
406271312.0,1.45,-0.03
406271910.0,1.45,-0.03
406272507.0,1.44,-0.03
406273105.0,1.44,-0.03
406273703.0,1.44,-0.03
406274300.0,1.44,-0.03
406274897.0,1.44,-0.03
406275495.0,1.29,-0.03
406276092.0,1.29,-0.03
406276690.0,1.29,-0.03
406277287.0,1.29,-0.03
406277885.0,1.29,-0.03
406278482.0,1.31,-0.03
406279080.0,1.31,-0.03
406279677.0,1.31,-0.03
406280275.0,1.31,-0.03
406280872.0,1.31,-0.03
406281470.0,1.31,-0.03
406282068.0,1.34,-0.03
406282665.0,1.35,-0.03
406283263.0,1.34,-0.03
406283860.0,1.35,-0.03
406284458.0,1.34,-0.03
406285055.0,1.26,-0.03
406285653.0,1.26,-0.03
406286250.0,1.26,-0.03
406286848.0,1.26,-0.03
406287445.0,1.26,-0.03
406288043.0,1.16,-0.03
406288640.0,1.16,-0.03
406289238.0,1.16,-0.03
406289835.0,1.16,-0.03
406290433.0,1.16,-0.03
406291030.0,1.42,-0.03
406291628.0,1.42,-0.03
406292225.0,1.42,-0.03
406292823.0,1.42,-0.03
406293420.0,1.42,-0.03
406294018.0,1.42,-0.03
406294615.0,1.52,-0.03
406295213.0,1.52,-0.03
406295810.0,1.52,-0.03
406296408.0,1.52,-0.03
406297006.0,1.52,-0.03
406297603.0,1.42,-0.03
