Time,Forces,Platform Position
812961337.0,1.63,0.0
812961934.0,1.48,0.0
812962532.0,1.48,0.0
812963129.0,1.48,0.0
812963727.0,1.48,0.0
812964324.0,1.48,0.0
812964921.0,1.63,0.0
812965519.0,1.63,0.0
812966116.0,1.63,0.0
812966714.0,1.63,0.0
812967311.0,1.63,0.0
812967908.0,1.67,0.0
812968506.0,1.67,0.0
812969103.0,1.67,0.0
812969700.0,1.67,0.0
812970298.0,1.67,0.0
812970895.0,1.67,0.0
812971492.0,1.54,0.0
812972090.0,1.54,0.0
812972687.0,1.54,0.0
812973285.0,1.54,0.0
812973882.0,1.54,0.0
812974480.0,1.53,0.0
812975077.0,1.53,0.0
812975674.0,1.53,0.0
812976272.0,1.53,0.0
812976869.0,1.53,0.0
812977466.0,1.61,0.0
812978064.0,1.61,0.0
812978661.0,1.61,0.0
812979259.0,1.61,0.0
812979856.0,1.61,0.0
812980453.0,1.79,0.0
812981051.0,1.79,0.0
812981648.0,1.79,0.0
812982246.0,1.79,0.0
812982843.0,1.79,0.0
812983440.0,1.79,0.0
812984038.0,1.85,0.0
812984635.0,1.85,0.0
812985232.0,1.85,0.0
812985830.0,1.85,0.0
812986427.0,1.85,0.0
812987024.0,1.71,0.0
812987622.0,1.71,0.0
812988219.0,1.71,0.0
812988817.0,1.71,0.0
812989414.0,1.71,0.0
812990012.0,1.5,0.0
812990609.0,1.5,0.0
812991206.0,1.5,0.0
812991804.0,1.5,0.0
812992401.0,1.5,0.0
812992999.0,1.55,0.0
812993596.0,1.55,0.0
812994193.0,1.55,0.0
812994791.0,1.55,0.0
812995388.0,1.55,0.0
812995986.0,1.52,0.0
812996583.0,1.52,0.0
812997180.0,1.52,0.0
812997778.0,1.52,0.0
812998375.0,1.52,0.0
812998972.0,1.52,0.0
812999570.0,1.44,0.0
813000167.0,1.44,0.0
813000764.0,1.44,0.0
813001362.0,1.44,0.0
813001959.0,1.44,0.0
813002556.0,1.56,0.0
813003154.0,1.56,0.0
813003751.0,1.56,0.0
813004349.0,1.56,0.0
813004946.0,1.56,0.0
813005543.0,1.51,0.0
813006141.0,1.51,0.0
813006738.0,1.51,0.0
813007336.0,1.51,0.0
813007933.0,1.51,0.0
813008531.0,1.52,0.0
813009128.0,1.52,0.0
813009725.0,1.52,0.0
813010323.0,1.52,0.0
813010920.0,1.52,0.0
813011517.0,1.52,0.0
813012115.0,1.67,0.0
813012712.0,1.67,0.0
813013310.0,1.67,0.0
813013907.0,1.67,0.0
813014504.0,1.67,0.0
813015102.0,1.76,0.0
813015699.0,1.76,0.0
813016296.0,1.76,0.0
813016894.0,1.76,0.0
813017491.0,1.76,0.0
813018088.0,1.69,0.0
813018686.0,1.69,0.0
813019283.0,1.69,0.0
813019881.0,1.69,0.0
813020478.0,1.69,0.0
813021075.0,1.51,0.0
813021673.0,1.51,0.0
813022270.0,1.51,0.0
813022868.0,1.51,0.0
813023465.0,1.51,0.0
813024062.0,1.3,0.0
813024660.0,1.3,0.0
813025257.0,1.3,0.0
813025855.0,1.3,0.0
813026452.0,1.3,0.0
813027049.0,1.3,0.0
813027647.0,1.37,0.0
813028244.0,1.37,0.0
813028842.0,1.37,0.0
813029439.0,1.37,0.0
813030036.0,1.37,0.0
813030634.0,1.5,0.0
813031231.0,1.5,0.0
813031829.0,1.5,0.0
813032426.0,1.5,0.0
813033023.0,1.5,0.0
813033621.0,1.38,0.0
813034218.0,1.38,0.0
813034816.0,1.38,0.0
813035413.0,1.38,0.0
813036010.0,1.38,0.0
813036608.0,1.32,0.0
813037205.0,1.33,0.0
813037803.0,1.32,0.0
813038400.0,1.33,0.0
813038997.0,1.32,0.0
813039595.0,1.33,0.0
813040192.0,1.4,0.0
813040790.0,1.4,0.0
813041387.0,1.4,0.0
813041984.0,1.4,0.0
813042582.0,1.4,0.0
813043179.0,1.5,0.0
813043777.0,1.5,0.0
813044374.0,1.5,0.0
813044971.0,1.5,0.0
813045569.0,1.5,0.0
813046166.0,1.57,0.0
813046764.0,1.57,0.0
813047361.0,1.57,0.0
813047958.0,1.57,0.0
813048556.0,1.57,0.0
813049153.0,1.8,0.0
813049750.0,1.8,0.0
813050348.0,1.8,0.0
813050945.0,1.8,0.0
813051542.0,1.8,0.0
813052140.0,1.69,0.0
813052737.0,1.69,0.0
813053335.0,1.69,0.0
813053932.0,1.69,0.0
813054529.0,1.69,0.0
813055127.0,1.69,0.0
813055724.0,1.46,0.0
813056322.0,1.46,0.0
813056919.0,1.46,0.0
813057516.0,1.46,0.0
813058114.0,1.46,0.0
813058711.0,1.55,0.0
813059309.0,1.55,0.0
813059906.0,1.55,0.0
813060503.0,1.55,0.0
813061101.0,1.55,0.0
813061698.0,1.61,0.0
813062296.0,1.61,0.0
813062893.0,1.61,0.0
