Time,Forces,Platform Position
1457989746.0,1.52,-0.57
1457990344.0,1.52,-0.57
1457990941.0,1.52,-0.57
1457991539.0,1.52,-0.57
1457992136.0,1.39,-0.57
1457992734.0,1.39,-0.57
1457993332.0,1.39,-0.57
1457993929.0,1.39,-0.57
1457994527.0,1.39,-0.57
1457995124.0,1.45,-0.57
1457995722.0,1.45,-0.57
1457996319.0,1.45,-0.57
1457996917.0,1.45,-0.57
1457997514.0,1.45,-0.57
1457998112.0,1.45,-0.57
1457998710.0,1.54,-0.57
1457999307.0,1.54,-0.57
1457999905.0,1.54,-0.57
1458000502.0,1.54,-0.57
1458001100.0,1.54,-0.57
1458001697.0,1.56,-0.57
1458002295.0,1.57,-0.57
1458002892.0,1.56,-0.57
1458003490.0,1.57,-0.57
1458004088.0,1.56,-0.57
1458004685.0,1.44,-0.57
1458005283.0,1.44,-0.57
1458005880.0,1.44,-0.57
1458006478.0,1.44,-0.57
1458007075.0,1.44,-0.57
1458007673.0,1.21,-0.57
1458008270.0,1.21,-0.57
1458008868.0,1.21,-0.57
1458009465.0,1.21,-0.57
1458010063.0,1.21,-0.57
1458010660.0,0.98,-0.57
1458011258.0,0.98,-0.57
1458011855.0,0.98,-0.57
1458012453.0,0.98,-0.57
1458013050.0,0.98,-0.57
1458013648.0,0.98,-0.57
1458014245.0,1.14,-0.57
1458014843.0,1.14,-0.57
1458015440.0,1.14,-0.57
1458016038.0,1.14,-0.57
1458016636.0,1.14,-0.57
1458017233.0,1.13,-0.57
1458017831.0,1.13,-0.57
1458018428.0,1.13,-0.57
1458019026.0,1.13,-0.57
1458019623.0,1.13,-0.57
1458020221.0,1.24,-0.57
1458020818.0,1.24,-0.57
1458021416.0,1.24,-0.57
1458022014.0,1.24,-0.57
1458022611.0,1.24,-0.57
1458023209.0,1.51,-0.57
1458023806.0,1.51,-0.57
1458024404.0,1.51,-0.57
1458025001.0,1.51,-0.57
1458025599.0,1.51,-0.57
1458026196.0,1.51,-0.57
1458026794.0,1.42,-0.57
1458027391.0,1.42,-0.57
1458027989.0,1.42,-0.57
1458028586.0,1.42,-0.57
1458029184.0,1.42,-0.57
1458029781.0,1.29,-0.57
1458030379.0,1.29,-0.57
1458030977.0,1.29,-0.57
1458031574.0,1.29,-0.57
1458032171.0,1.29,-0.57
1458032769.0,1.63,-0.57
1458033367.0,1.63,-0.57
1458033964.0,1.63,-0.57
1458034562.0,1.63,-0.57
1458035159.0,1.63,-0.57
1458035757.0,1.71,-0.57
1458036354.0,1.7,-0.57
1458036952.0,1.71,-0.57
1458037549.0,1.7,-0.57
1458038147.0,1.71,-0.57
1458038744.0,1.51,-0.57
1458039342.0,1.51,-0.57
1458039939.0,1.51,-0.57
1458040537.0,1.51,-0.57
1458041134.0,1.51,-0.57
1458041732.0,1.51,-0.57
1458042329.0,1.5,-0.57
1458042927.0,1.5,-0.57
1458043524.0,1.5,-0.57
1458044122.0,1.5,-0.57
1458044720.0,1.5,-0.57
1458045317.0,1.64,-0.57
1458045915.0,1.64,-0.57
1458046512.0,1.64,-0.57
1458047110.0,1.64,-0.57
1458047707.0,1.64,-0.57
1458048305.0,1.54,-0.57
1458048902.0,1.54,-0.57
1458049500.0,1.54,-0.57
1458050097.0,1.54,-0.57
1458050695.0,1.54,-0.57
1458051292.0,1.46,-0.57
1458051890.0,1.46,-0.57
1458052487.0,1.46,-0.57
1458053085.0,1.46,-0.57
1458053682.0,1.46,-0.57
1458054280.0,1.46,-0.57
1458054877.0,1.46,-0.57
1458055475.0,1.46,-0.57
1458056072.0,1.46,-0.57
1458056670.0,1.46,-0.57
1458057267.0,1.46,-0.57
1458057865.0,1.49,-0.57
1458058462.0,1.5,-0.57
1458059060.0,1.49,-0.57
1458059658.0,1.5,-0.57
1458060255.0,1.49,-0.57
1458060853.0,1.38,-0.57
1458061450.0,1.38,-0.57
1458062048.0,1.38,-0.57
1458062645.0,1.38,-0.57
1458063242.0,1.38,-0.57
1458063840.0,1.25,-0.57
1458064438.0,1.25,-0.57
1458065035.0,1.25,-0.57
1458065633.0,1.25,-0.57
1458066230.0,1.25,-0.57
1458066828.0,1.28,-0.57
1458067425.0,1.28,-0.57
1458068023.0,1.28,-0.57
1458068620.0,1.28,-0.57
1458069218.0,1.28,-0.57
1458069815.0,1.28,-0.57
1458070413.0,1.37,-0.57
1458071010.0,1.37,-0.57
1458071608.0,1.37,-0.57
1458072205.0,1.37,-0.57
1458072803.0,1.37,-0.57
1458073400.0,1.4,-0.57
1458073998.0,1.4,-0.57
1458074595.0,1.4,-0.57
1458075193.0,1.4,-0.57
1458075791.0,1.4,-0.57
1458076388.0,1.27,-0.57
1458076986.0,1.27,-0.57
1458077583.0,1.27,-0.57
1458078181.0,1.27,-0.57
1458078778.0,1.27,-0.57
1458079376.0,1.27,-0.57
1458079973.0,1.27,-0.57
1458080571.0,1.27,-0.57
1458081168.0,1.27,-0.57
1458081766.0,1.27,-0.57
1458082363.0,1.27,-0.57
1458082961.0,1.42,-0.57
1458083558.0,1.42,-0.57
1458084156.0,1.42,-0.57
1458084754.0,1.42,-0.57
1458085351.0,1.42,-0.57
1458085949.0,1.31,-0.57
1458086546.0,1.31,-0.57
1458087144.0,1.31,-0.57
1458087741.0,1.31,-0.57
1458088339.0,1.31,-0.57
1458088936.0,1.29,-0.57
1458089534.0,1.29,-0.57
1458090131.0,1.29,-0.57
1458090729.0,1.29,-0.57
1458091326.0,1.29,-0.57
1458091924.0,1.33,-0.57
1458092522.0,1.32,-0.57
1458093119.0,1.33,-0.57
1458093717.0,1.32,-0.57
1458094314.0,1.33,-0.57
1458094912.0,1.49,-0.57
1458095509.0,1.49,-0.57
1458096107.0,1.49,-0.57
1458096704.0,1.49,-0.57
1458097302.0,1.49,-0.57
1458097899.0,1.49,-0.57
1458098497.0,1.51,-0.57
1458099094.0,1.51,-0.57
1458099692.0,1.51,-0.57
1458100289.0,1.51,-0.57
1458100887.0,1.51,-0.57
1458101484.0,1.47,-0.57
1458102082.0,1.47,-0.57
1458102680.0,1.47,-0.57
1458103277.0,1.47,-0.57
1458103875.0,1.47,-0.57
1458104472.0,1.44,-0.57
1458105070.0,1.44,-0.57
1458105667.0,1.44,-0.57
1458106265.0,1.44,-0.57
1458106862.0,1.44,-0.57
1458107460.0,1.43,-0.57
1458108057.0,1.43,-0.57
1458108655.0,1.43,-0.57
1458109252.0,1.43,-0.57
1458109850.0,1.43,-0.57
1458110448.0,1.43,-0.57
1458111045.0,1.33,-0.57
1458111643.0,1.32,-0.57
1458112240.0,1.33,-0.57
1458112838.0,1.32,-0.57
1458113435.0,1.33,-0.57
1458114033.0,1.26,-0.57
1458114630.0,1.26,-0.57
1458115227.0,1.26,-0.57
1458115825.0,1.26,-0.57
1458116423.0,1.26,-0.57
1458117020.0,1.25,-0.57
1458117618.0,1.24,-0.57
1458118215.0,1.25,-0.57
1458118813.0,1.24,-0.57
1458119410.0,1.25,-0.57
1458120008.0,1.29,-0.57
1458120605.0,1.29,-0.57
1458121203.0,1.29,-0.57
1458121800.0,1.29,-0.57
1458122398.0,1.29,-0.57
1458122995.0,1.26,-0.57
1458123593.0,1.26,-0.57
1458124190.0,1.26,-0.57
1458124788.0,1.26,-0.57
1458125385.0,1.26,-0.57
1458125983.0,1.26,-0.57
1458126580.0,1.12,-0.57
1458127178.0,1.11,-0.57
1458127776.0,1.12,-0.57
1458128373.0,1.11,-0.57
1458128971.0,1.12,-0.57
1458129568.0,1.13,-0.57
1458130166.0,1.13,-0.57
1458130763.0,1.13,-0.57
1458131361.0,1.13,-0.57
1458131958.0,1.13,-0.57
1458132556.0,1.47,-0.57
1458133153.0,1.47,-0.57
1458133751.0,1.47,-0.57
1458134348.0,1.47,-0.57
1458134946.0,1.47,-0.57
1458135543.0,1.45,-0.57
1458136141.0,1.46,-0.57
1458136738.0,1.45,-0.57
1458137336.0,1.46,-0.57
1458137933.0,1.45,-0.57
1458138531.0,1.46,-0.57
1458139128.0,1.34,-0.57
1458139726.0,1.34,-0.57
1458140323.0,1.34,-0.57
1458140921.0,1.34,-0.57
1458141518.0,1.34,-0.57
1458142116.0,1.35,-0.57
1458142714.0,1.35,-0.57
1458143311.0,1.35,-0.57
1458143909.0,1.35,-0.57
1458144506.0,1.35,-0.57
1458145104.0,1.25,-0.57
1458145701.0,1.25,-0.57
1458146299.0,1.25,-0.57
1458146896.0,1.25,-0.57
1458147494.0,1.25,-0.57
1458148091.0,1.28,-0.57
1458148689.0,1.28,-0.57
1458149286.0,1.28,-0.57
1458149884.0,1.28,-0.57
1458150481.0,1.28,-0.57
1458151079.0,1.56,-0.57
1458151677.0,1.56,-0.57
1458152274.0,1.56,-0.57
1458152872.0,1.56,-0.57
1458153469.0,1.56,-0.57
1458154067.0,1.56,-0.57
1458154664.0,1.49,-0.57
1458155262.0,1.5,-0.57
1458155859.0,1.49,-0.57
1458156457.0,1.5,-0.57
1458157054.0,1.49,-0.57
1458157652.0,1.36,-0.57
1458158249.0,1.35,-0.57
1458158847.0,1.36,-0.57
1458159445.0,1.35,-0.57
1458160042.0,1.36,-0.57
1458160639.0,1.43,-0.57
1458161237.0,1.43,-0.57
1458161835.0,1.43,-0.57
1458162432.0,1.43,-0.57
1458163030.0,1.43,-0.57
1458163627.0,1.15,-0.57
1458164225.0,1.15,-0.57
1458164822.0,1.15,-0.57
1458165420.0,1.15,-0.57
1458166017.0,1.15,-0.57
1458166615.0,1.36,-0.57
1458167212.0,1.36,-0.57
1458167810.0,1.36,-0.57
1458168407.0,1.36,-0.57
1458169005.0,1.36,-0.57
1458169603.0,1.36,-0.57
1458170200.0,1.35,-0.57
1458170798.0,1.36,-0.57
1458171395.0,1.35,-0.57
1458171993.0,1.36,-0.57
1458172591.0,1.35,-0.57
1458173188.0,1.24,-0.57
1458173786.0,1.23,-0.57
1458174383.0,1.24,-0.57
1458174981.0,1.23,-0.57
1458175578.0,1.24,-0.57
1458176176.0,1.33,-0.57
1458176773.0,1.33,-0.57
1458177371.0,1.33,-0.57
1458177968.0,1.33,-0.57
1458178566.0,1.33,-0.57
1458179163.0,1.37,-0.57
1458179761.0,1.37,-0.57
1458180358.0,1.37,-0.57
1458180956.0,1.37,-0.57
1458181553.0,1.37,-0.57
1458182151.0,1.37,-0.57
1458182748.0,1.29,-0.57
1458183346.0,1.29,-0.57
1458183943.0,1.29,-0.57
1458184541.0,1.29,-0.57
1458185138.0,1.29,-0.57
1458185736.0,1.27,-0.57
1458186333.0,1.27,-0.57
1458186931.0,1.27,-0.57
1458187528.0,1.27,-0.57
1458188126.0,1.27,-0.57
1458188724.0,1.38,-0.57
1458189321.0,1.38,-0.57
1458189919.0,1.38,-0.57
1458190516.0,1.38,-0.57
1458191114.0,1.38,-0.57
1458191711.0,1.38,-0.57
1458192309.0,1.38,-0.57
1458192906.0,1.38,-0.57
1458193504.0,1.38,-0.57
1458194101.0,1.38,-0.57
1458194699.0,1.33,-0.57
1458195296.0,1.33,-0.57
1458195894.0,1.33,-0.57
1458196491.0,1.33,-0.57
1458197089.0,1.33,-0.57
1458197687.0,1.33,-0.57
1458198284.0,1.36,-0.57
1458198882.0,1.35,-0.57
1458199479.0,1.36,-0.57
1458200077.0,1.35,-0.57
1458200674.0,1.36,-0.57
1458201272.0,1.51,-0.57
1458201869.0,1.51,-0.57
1458202467.0,1.51,-0.57
1458203064.0,1.51,-0.57
1458203662.0,1.51,-0.57
1458204259.0,1.55,-0.57
1458204857.0,1.55,-0.57
1458205455.0,1.55,-0.57
1458206052.0,1.55,-0.57
1458206650.0,1.55,-0.57
1458207247.0,1.44,-0.57
1458207845.0,1.45,-0.57
1458208442.0,1.44,-0.57
1458209040.0,1.45,-0.57
1458209637.0,1.44,-0.57
1458210235.0,1.45,-0.57
1458210832.0,1.48,-0.57
1458211430.0,1.49,-0.57
1458212027.0,1.48,-0.57
1458212625.0,1.49,-0.57
1458213223.0,1.48,-0.57
1458213820.0,1.45,-0.57
1458214418.0,1.45,-0.57
1458215015.0,1.45,-0.57
1458215613.0,1.45,-0.57
1458216210.0,1.45,-0.57
1458216808.0,1.42,-0.57
1458217405.0,1.42,-0.57
1458218003.0,1.42,-0.57
1458218600.0,1.42,-0.57
1458219198.0,1.42,-0.57
1458219795.0,1.5,-0.57
1458220393.0,1.5,-0.57
1458220990.0,1.5,-0.57
1458221588.0,1.5,-0.57
1458222186.0,1.5,-0.57
1458222783.0,1.56,-0.57
1458223381.0,1.56,-0.57
1458223978.0,1.56,-0.57
1458224576.0,1.56,-0.57
1458225173.0,1.56,-0.57
1458225771.0,1.56,-0.57
1458226368.0,1.46,-0.57
1458226966.0,1.47,-0.57
1458227563.0,1.46,-0.57
