Time,Forces,Platform Position
277132146.0,-1.49,0.5
277132744.0,-1.49,0.5
277133341.0,-1.49,0.5
277133939.0,-1.5,0.5
277134536.0,-1.5,0.5
277135134.0,-1.5,0.5
277135731.0,-1.5,0.5
277136329.0,-1.5,0.5
277136927.0,-1.62,0.5
277137524.0,-1.62,0.5
277138122.0,-1.62,0.5
277138719.0,-1.62,0.5
277139317.0,-1.62,0.5
277139914.0,-1.57,0.5
277140512.0,-1.57,0.5
277141109.0,-1.57,0.5
277141707.0,-1.57,0.5
277142304.0,-1.57,0.5
277142902.0,-1.62,0.5
277143499.0,-1.62,0.5
277144097.0,-1.62,0.5
277144694.0,-1.62,0.5
277145292.0,-1.62,0.5
277145889.0,-1.71,0.5
277146487.0,-1.71,0.5
277147084.0,-1.71,0.5
277147682.0,-1.71,0.5
277148279.0,-1.71,0.5
277148877.0,-1.71,0.5
277149474.0,-1.63,0.5
277150072.0,-1.63,0.5
277150670.0,-1.63,0.5
277151267.0,-1.63,0.5
277151865.0,-1.63,0.5
277152462.0,-1.57,0.5
277153060.0,-1.57,0.5
277153657.0,-1.57,0.5
277154255.0,-1.57,0.5
277154852.0,-1.57,0.5
277155450.0,-1.53,0.5
277156047.0,-1.52,0.5
277156645.0,-1.53,0.5
277157242.0,-1.52,0.5
277157840.0,-1.53,0.5
277158437.0,-1.5,0.5
277159035.0,-1.5,0.5
277159632.0,-1.5,0.5
277160230.0,-1.5,0.5
277160827.0,-1.5,0.5
277161425.0,-1.5,0.5
277162022.0,-1.45,0.5
277162620.0,-1.45,0.5
277163217.0,-1.45,0.5
277163815.0,-1.45,0.5
277164412.0,-1.45,0.5
277165010.0,-1.6,0.5
277165607.0,-1.6,0.5
277166205.0,-1.6,0.5
277166802.0,-1.6,0.5
277167400.0,-1.6,0.5
277167997.0,-1.59,0.5
277168595.0,-1.59,0.5
277169192.0,-1.59,0.5
277169790.0,-1.59,0.5
277170387.0,-1.59,0.5
277170985.0,-1.63,0.5
277171583.0,-1.63,0.5
277172180.0,-1.63,0.5
277172778.0,-1.63,0.5
277173375.0,-1.63,0.5
277173973.0,-1.61,0.5
277174570.0,-1.61,0.5
277175168.0,-1.61,0.5
277175765.0,-1.61,0.5
277176363.0,-1.61,0.5
277176960.0,-1.61,0.5
277177558.0,-1.62,0.5
277178155.0,-1.62,0.5
277178753.0,-1.62,0.5
277179350.0,-1.62,0.5
277179948.0,-1.62,0.5
277180545.0,-1.57,0.5
277181143.0,-1.57,0.5
277181740.0,-1.57,0.5
277182338.0,-1.57,0.5
277182935.0,-1.57,0.5
277183533.0,-1.51,0.5
