Time,Forces,Platform Position
10994.0,7.11,0.0
10995.0,7.1,0.0
10995.0,6.74,0.0
10996.0,6.73,0.0
10997.0,6.74,0.0
10997.0,6.73,0.0
10998.0,6.74,0.0
10998.0,6.43,0.0
10999.0,6.43,0.0
11000.0,6.43,0.0
11000.0,6.43,0.0
11001.0,6.43,0.0
11001.0,6.43,0.0
11002.0,6.38,0.0
11002.0,6.39,0.0
11003.0,6.38,0.0
11004.0,6.39,0.0
11004.0,6.38,0.0
11005.0,6.78,0.0
11005.0,6.77,0.0
11006.0,6.78,0.0
11007.0,6.77,0.0
11007.0,6.78,0.0
11008.0,7.27,0.0
11008.0,7.28,0.0
11009.0,7.27,0.0
11010.0,7.28,0.0
11010.0,7.27,0.0
11011.0,7.19,0.0
11011.0,7.19,0.0
11012.0,7.19,0.0
11012.0,7.19,0.0
11013.0,7.19,0.0
11014.0,7.19,0.0
11014.0,6.91,0.0
11015.0,6.91,0.0
11015.0,6.91,0.0
11016.0,6.91,0.0
11017.0,6.91,0.0
11017.0,6.58,0.0
11018.0,6.58,0.0
11018.0,6.58,0.0
11019.0,6.58,0.0
11019.0,6.58,0.0
11020.0,6.41,0.0
11021.0,6.4,0.0
11021.0,6.41,0.0
11022.0,6.4,0.0
11022.0,6.41,0.0
11023.0,6.4,0.0
11024.0,6.63,0.0
11024.0,6.63,0.0
11025.0,6.63,0.0
11025.0,6.63,0.0
11026.0,6.63,0.0
11027.0,6.79,0.0
11027.0,6.8,0.0
11028.0,6.79,0.0
11028.0,6.8,0.0
11029.0,6.79,0.0
11029.0,7.0,0.0
11030.0,7.0,0.0
11031.0,7.0,0.0
11031.0,7.0,0.0
11032.0,7.0,0.0
11032.0,7.0,0.0
11033.0,6.95,0.0
11034.0,6.95,0.0
11034.0,6.95,0.0
11035.0,6.95,0.0
11035.0,6.95,0.0
11036.0,6.62,0.0
11036.0,6.62,0.0
11037.0,6.62,0.0
11038.0,6.62,0.0
11038.0,6.62,0.0
11039.0,6.85,0.0
11039.0,6.85,0.0
11040.0,6.85,0.0
11041.0,6.85,0.0
11041.0,6.85,0.0
11042.0,6.85,0.0
11042.0,6.68,0.0
11043.0,6.68,0.0
11044.0,6.68,0.0
11044.0,6.68,0.0
11045.0,6.68,0.0
11045.0,6.66,0.0
11046.0,6.66,0.0
11046.0,6.66,0.0
11047.0,6.66,0.0
11048.0,6.66,0.0
11048.0,6.95,0.0
11049.0,6.95,0.0
11049.0,6.95,0.0
11050.0,6.95,0.0
11051.0,6.95,0.0
11051.0,6.95,0.0
11052.0,6.84,0.0
11052.0,6.83,0.0
11053.0,6.84,0.0
11054.0,6.83,0.0
11054.0,6.84,0.0
11055.0,6.81,0.0
11055.0,6.81,0.0
11056.0,6.81,0.0
11056.0,6.81,0.0
11057.0,6.81,0.0
11058.0,6.84,0.0
11058.0,6.83,0.0
11059.0,6.84,0.0
11059.0,6.83,0.0
11060.0,6.84,0.0
11061.0,6.83,0.0
11061.0,6.68,0.0
11062.0,6.68,0.0
11062.0,6.68,0.0
11063.0,6.68,0.0
11063.0,6.68,0.0
11064.0,6.74,0.0
11065.0,6.74,0.0
11065.0,6.74,0.0
11066.0,6.74,0.0
11066.0,6.74,0.0
11067.0,6.99,0.0
11068.0,6.99,0.0
11068.0,6.99,0.0
11069.0,6.99,0.0
11069.0,6.99,0.0
11070.0,6.99,0.0
11070.0,7.47,0.0
11071.0,7.47,0.0
11072.0,7.47,0.0
11072.0,7.47,0.0
11073.0,7.47,0.0
11073.0,7.2,0.0
11074.0,7.2,0.0
11075.0,7.2,0.0
11075.0,7.2,0.0
11076.0,7.2,0.0
11076.0,6.92,0.0
11077.0,6.92,0.0
11078.0,6.92,0.0
11078.0,6.92,0.0
11079.0,6.92,0.0
11079.0,6.92,0.0
11080.0,6.69,0.0
11080.0,6.69,0.0
11081.0,6.69,0.0
11082.0,6.69,0.0
11082.0,6.69,0.0
11083.0,6.66,0.0
11084.0,6.66,0.0
11084.0,6.66,0.0
11085.0,6.66,0.0
11085.0,6.66,0.0
11086.0,6.99,0.0
11086.0,6.99,0.0
11087.0,6.99,0.0
11088.0,6.99,0.0
11088.0,6.99,0.0
11089.0,6.99,0.0
11089.0,6.99,0.0
11090.0,6.99,0.0
11091.0,6.99,0.0
11091.0,6.99,0.0
11092.0,6.99,0.0
11092.0,6.9,0.0
11093.0,6.9,0.0
11093.0,6.9,0.0
11094.0,6.9,0.0
11095.0,6.9,0.0
11095.0,6.81,0.0
11096.0,6.81,0.0
11096.0,6.81,0.0
11097.0,6.81,0.0
11098.0,6.81,0.0
11098.0,6.6,0.0
11099.0,6.6,0.0
11099.0,6.6,0.0
11100.0,6.6,0.0
11101.0,6.6,0.0
11101.0,6.6,0.0
11102.0,6.44,0.0
11102.0,6.45,0.0
11103.0,6.44,0.0
11103.0,6.45,0.0
11104.0,6.44,0.0
11105.0,6.75,0.0
11105.0,6.75,0.0
11106.0,6.75,0.0
11106.0,6.75,0.0
11107.0,6.75,0.0
11108.0,6.99,0.0
11108.0,6.99,0.0
11109.0,6.99,0.0
11109.0,6.99,0.0
11110.0,6.99,0.0
11110.0,6.99,0.0
11111.0,7.05,0.0
11112.0,7.05,0.0
11112.0,7.05,0.0
11113.0,7.05,0.0
11113.0,7.05,0.0
11114.0,6.64,0.0
11115.0,6.63,0.0
11115.0,6.64,0.0
11116.0,6.63,0.0
11116.0,6.64,0.0
11117.0,6.44,0.0
11118.0,6.44,0.0
11118.0,6.44,0.0
11119.0,6.44,0.0
11119.0,6.44,0.0
11120.0,6.44,0.0
11120.0,6.6,0.0
11121.0,6.6,0.0
11122.0,6.6,0.0
11122.0,6.6,0.0
11123.0,6.6,0.0
11123.0,6.65,0.0
11124.0,6.65,0.0
11125.0,6.65,0.0
11125.0,6.65,0.0
11126.0,6.65,0.0
11126.0,6.69,0.0
11127.0,6.7,0.0
11127.0,6.69,0.0
11128.0,6.7,0.0
11129.0,6.69,0.0
11129.0,6.98,0.0
11130.0,6.98,0.0
11130.0,6.98,0.0
11131.0,6.98,0.0
11132.0,6.98,0.0
11132.0,6.98,0.0
11133.0,7.03,0.0
11133.0,7.02,0.0
11134.0,7.03,0.0
11135.0,7.02,0.0
11135.0,7.03,0.0
11136.0,7.0,0.0
11136.0,7.01,0.0
11137.0,7.0,0.0
11137.0,7.01,0.0
11138.0,7.0,0.0
11139.0,6.79,0.0
11139.0,6.79,0.0
11140.0,6.79,0.0
11140.0,6.79,0.0
11141.0,6.79,0.0
11142.0,6.79,0.0
11142.0,6.66,0.0
11143.0,6.66,0.0
11143.0,6.66,0.0
11144.0,6.66,0.0
11144.0,6.66,0.0
11145.0,6.59,0.0
11146.0,6.59,0.0
11146.0,6.59,0.0
11147.0,6.59,0.0
11147.0,6.59,0.0
11148.0,6.99,0.0
11149.0,6.99,0.0
11149.0,6.99,0.0
11150.0,6.99,0.0
11150.0,6.99,0.0
11151.0,6.99,0.0
11152.0,7.17,0.0
11152.0,7.17,0.0
11153.0,7.17,0.0
11153.0,7.17,0.0
11154.0,7.17,0.0
11154.0,7.13,0.0
11155.0,7.13,0.0
11156.0,7.13,0.0
11156.0,7.13,0.0
11157.0,7.13,0.0
11157.0,6.81,0.0
11158.0,6.81,0.0
11159.0,6.81,0.0
11159.0,6.81,0.0
11160.0,6.81,0.0
11160.0,6.81,0.0
11161.0,6.69,0.0
11161.0,6.69,0.0
11162.0,6.69,0.0
11163.0,6.69,0.0
11163.0,6.69,0.0
